dateTime,date,parameter,location,value,unit,city,attribution,hour,Latitude,Longitude
2018-01-13 19:00:00,2018-01-13,pm25,San Francisco,11.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",19:00,37.7658,-122.3978
2018-01-13 22:00:00,2018-01-13,pm25,San Francisco,25.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",22:00,37.7658,-122.3978
2018-01-13 23:00:00,2018-01-13,pm25,San Francisco,25.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",23:00,37.7658,-122.3978
2018-01-14 17:00:00,2018-01-14,pm25,San Francisco,32.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",17:00,37.7658,-122.3978
2018-01-14 18:00:00,2018-01-14,pm25,San Francisco,32.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",18:00,37.7658,-122.3978
2018-01-14 19:00:00,2018-01-14,pm25,San Francisco,38.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",19:00,37.7658,-122.3978
2018-01-15 13:00:00,2018-01-15,pm25,San Francisco,31.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",13:00,37.7658,-122.3978
2018-01-15 15:00:00,2018-01-15,pm25,San Francisco,32.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",15:00,37.7658,-122.3978
2018-01-16 02:00:00,2018-01-16,pm25,San Francisco,19.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",02:00,37.7658,-122.3978
2018-01-16 06:00:00,2018-01-16,pm25,San Francisco,28.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",06:00,37.7658,-122.3978
2018-01-17 00:00:00,2018-01-17,pm25,San Francisco,17.0,µg/m³,San Francisco-Oakland-Fremont,"US EPA AirNow, San Francisco Bay Area AQMD, http://www.airnow.gov/",00:00,37.7658,-122.3978
