Latitude,Longitude,location,location_type,dateTime,Humidity_%,PM1.0_CF1_ug/m3,PM10.0_CF1_ug/m3,PM2.5_ATM_ug/m3,PM2.5_CF1_ug/m3,Pressure_hpa,RSSI_dbm,Temperature_F,UptimeMinutes,Longitude,Latitude
37.744437,-122.433376,Castro-28th ,outside ,2020-03-15,60.34083333333334,0.13374999999999995,1.2570833333333336,0.6058333333333333,0.6058333333333333,,-59.78791666666665,57.56208333333334,15159.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-16,57.58000000000001,0.41249999999999987,1.110833333333333,0.7970833333333331,0.7970833333333331,,-64.74833333333332,54.70291666666668,16599.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-17,51.20666666666667,0.685,1.350416666666667,1.082083333333334,1.082083333333334,,-70.76625,58.19208333333336,18039.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-18,57.78,0.4166666666666665,1.1158333333333337,0.8220833333333334,0.8220833333333334,,-69.935,56.57583333333332,19479.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-19,55.55041666666664,3.4375,6.537499999999999,5.424999999999998,5.424999999999998,,-72.46499999999999,60.3766666666667,3888.011250000001,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-20,53.548333333333325,3.0937499999999996,5.336249999999999,4.5754166666666665,4.5754166666666665,,-74.31041666666665,62.10833333333332,1630.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-21,52.84875,3.9537500000000017,6.330416666666667,5.683749999999997,5.683749999999997,,-74.17416666666666,61.519583333333344,3070.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-22,55.06041666666667,6.700833333333332,9.709583333333331,9.095,9.095,,-75.09291666666665,64.29875000000003,4510.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-23,60.16791666666666,3.4166666666666674,6.850833333333334,5.514583333333335,5.551666666666669,,-71.22374999999998,60.05708333333334,4122.75,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-24,52.07500000000002,0.5650000000000004,1.713333333333332,1.1649999999999998,1.1654166666666665,,-66.76208333333334,60.20166666666666,1124.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-25,54.346249999999976,0.34249999999999986,1.1016666666666655,0.7445833333333328,0.7445833333333328,,-75.13999999999999,60.12708333333331,2564.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-26,47.106249999999996,0.25958333333333333,0.9287499999999996,0.5958333333333334,0.5958333333333334,,-75.30499999999999,58.36833333333332,4004.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-27,50.01249999999999,2.1845833333333338,4.8237499999999995,3.632083333333332,3.632083333333332,,-73.12249999999997,60.52916666666667,5444.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-28,60.19041666666667,10.335416666666665,19.207083333333333,16.807916666666667,16.808333333333334,,-70.28000000000002,60.67958333333334,6884.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-29,66.19166666666669,6.8900000000000015,12.592499999999996,11.09208333333333,11.09208333333333,,-69.73749999999998,59.604166666666686,8324.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-30,56.816249999999975,0.4241666666666666,1.0775000000000003,0.7979166666666663,0.7983333333333332,,-70.60916666666667,63.30666666666668,9764.25,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-03-31,59.72333333333335,0.13999999999999999,0.5399999999999997,0.33916666666666667,0.33916666666666667,,-70.69958333333334,64.76499999999999,11204.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-01,51.47666666666666,0.6687499999999998,2.521666666666666,1.6012499999999996,1.6012499999999996,,-70.57166666666667,64.92833333333331,12644.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-02,43.58208333333335,0.42249999999999993,2.2337500000000006,1.2550000000000001,1.2550000000000001,,-68.99375,63.67208333333335,14084.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-03,47.82874999999999,0.9495833333333329,4.095416666666666,2.3108333333333335,2.4475000000000002,,-69.01666666666667,61.867499999999986,15523.94,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-04,65.4375,0.1812499999999999,1.4329166666666666,0.7133333333333334,0.7133333333333334,,-74.76791666666666,56.337916666666665,16964.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-05,68.51916666666669,0.18166666666666656,1.2604166666666663,0.5983333333333335,0.5983333333333335,,-71.91125,58.973749999999995,18404.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-06,63.08458333333336,1.9495833333333332,3.686249999999999,3.092083333333333,3.092083333333333,,-72.3516666666667,54.24125000000003,19844.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-07,59.78124999999998,7.392083333333335,12.488333333333339,11.346249999999998,11.356249999999998,,-72.41708333333332,59.717083333333335,21284.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-08,58.93374999999998,2.5179166666666664,5.8237499999999995,4.454999999999999,4.454999999999999,,-73.77541666666669,61.00541666666668,22724.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-09,60.01874999999998,1.670833333333334,3.467083333333333,2.7916666666666665,2.7933333333333334,,-73.11375000000001,62.63500000000001,24164.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-10,54.455000000000005,2.285833333333333,4.086666666666667,3.45875,3.45875,,-72.47541666666666,68.60791666666667,25604.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-11,62.449166666666635,3.3004166666666648,6.5275000000000025,5.46,5.46,,-73.53749999999998,60.85708333333335,27044.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-12,63.20291666666671,3.185416666666668,9.1275,6.3116666666666665,6.3116666666666665,,-73.0,61.705000000000034,28484.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-13,54.07208333333335,5.356249999999999,14.186666666666673,10.100416666666668,10.100416666666668,,-73.18166666666666,66.28458333333334,29924.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-14,50.63375,4.255416666666664,10.544166666666666,7.787499999999998,7.787499999999998,,-74.55458333333334,69.53916666666667,31364.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-15,45.7825,3.7724999999999986,9.122916666666667,6.797083333333334,6.875000000000001,,-74.13166666666665,72.34125,32804.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-16,63.80125000000003,1.3266666666666667,5.536666666666666,3.252499999999999,3.252499999999999,,-73.60875000000001,62.42125000000001,34244.0,-122.43337599999997,37.74443700000001
37.744437,-122.433376,Castro-28th ,outside ,2020-04-17,56.5,0.52,1.54,1.12,1.12,,-74.7,64.27,34994.0,-122.433376,37.744437
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-02,20.52,21.125,67.685,34.28,49.84,,-48.2,71.77,31.145,-122.413597,37.744755
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-03,15.065000000000001,11.825,40.04,20.02,28.994999999999997,,-51.43,75.05,21.68,-122.41359700000007,37.74475499999998
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-04,26.0,2.86,5.81,4.86,4.86,,-53.0,63.0,1.0,-122.41359700000002,37.744754999999984
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-05,,,,,,,,,,,
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-06,,,,,,,,,,,
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-07,,,,,,,,,,,
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-08,48.5,1.41,3.47,2.72,2.72,,-45.5,67.5,2.0,-122.413597,37.744755
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-09,,,,,,,,,,,
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-10,,,,,,,,,,,
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-11,,,,,,,,,,,
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-12,60.9221739130435,3.112608695652172,8.08130434782609,6.313478260869566,6.313478260869566,,-48.14130434782608,60.35913043478263,567.2886956521739,-122.41359700000001,37.74475499999996
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-13,52.15166666666668,4.8758333333333335,11.784999999999998,9.45583333333333,9.456249999999999,,-47.28333333333335,63.94041666666667,1966.0,-122.413597,37.74475499999996
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-14,49.97166666666672,4.020416666666667,9.093333333333332,7.480416666666668,7.482500000000001,,-47.70250000000001,66.39333333333333,3406.0,-122.413597,37.74475499999996
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-15,49.29875000000001,3.5866666666666673,8.296250000000004,6.749583333333335,6.750416666666669,,-47.39791666666667,66.93583333333332,4846.0,-122.413597,37.74475499999996
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-16,61.90041666666664,1.2758333333333336,4.635000000000001,3.3000000000000003,3.3000000000000003,,-48.05249999999999,61.37375000000001,5957.012916666667,-122.413597,37.74475499999996
37.744755,-122.413597,3318 Folsom St. ,outside ,2020-04-17,47.46,0.42,1.2,0.98,0.98,,-49.57,66.64,75.64,-122.413597,37.744755
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-01,96.79708333333333,7.827083333333332,15.017916666666666,12.577083333333333,12.592083333333333,,-77.66833333333332,62.38041666666666,11127.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-02,89.42500000000001,2.1416666666666666,4.927083333333333,3.8108333333333335,3.8108333333333335,,-81.59166666666665,62.399166666666666,12567.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-03,88.67958333333333,12.787916666666668,22.95541666666666,19.20333333333333,20.00583333333333,,-77.66041666666668,60.8675,14007.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-04,89.34875,6.246250000000001,11.123333333333337,9.208333333333334,9.694166666666666,,-80.63374999999999,62.57625000000001,15447.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-05,86.09500000000001,1.9795833333333326,4.254583333333334,3.354583333333334,3.354583333333334,,-79.28416666666668,59.4475,16887.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-06,85.72333333333334,2.7850000000000006,5.228333333333333,4.1125,4.0945833333333335,,-79.40333333333332,58.5725,18327.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-07,82.99291666666667,8.244583333333333,12.624583333333332,11.467500000000003,11.469166666666672,,-77.89625,57.48541666666665,19767.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-08,95.15125,0.3620833333333333,1.665,1.0108333333333335,1.0108333333333335,,-72.135,60.445833333333326,21207.01,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-09,96.56166666666667,1.2883333333333333,2.7620833333333334,2.160833333333333,2.1620833333333334,,-76.51458333333335,60.394166666666656,22647.004166666666,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-10,89.90833333333335,7.752083333333334,11.838333333333331,10.738333333333332,10.738333333333332,,-71.40291666666667,57.85958333333334,24087.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-11,92.10125,2.03125,4.657916666666667,3.794166666666667,3.794166666666667,,-71.31416666666665,60.229166666666664,25527.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-12,89.49458333333335,2.3941666666666666,5.858333333333333,4.437916666666666,4.440416666666667,,-56.91833333333333,57.59166666666667,1399.0129166666666,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-13,92.97625000000001,0.8137500000000001,2.350416666666667,1.6216666666666661,1.6274999999999995,,-56.752916666666664,59.11041666666666,2122.978333333333,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-14,88.39000000000003,0.31000000000000005,1.7100000000000002,1.0200000000000002,1.0200000000000002,,-55.24583333333334,60.23374999999999,3563.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-15,88.59333333333335,2.52875,5.4558333333333335,4.242499999999999,4.242499999999999,,-54.372916666666676,55.93875000000002,5003.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-16,93.73708333333332,0.8095833333333334,2.1437499999999994,1.570833333333333,1.570833333333333,,-54.48291666666666,56.51458333333334,6443.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-17,90.59125,3.2058333333333326,5.380833333333332,4.654583333333334,4.654583333333334,,-55.04749999999999,56.029999999999994,7883.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-18,76.24125,5.332916666666667,8.338333333333331,7.579999999999999,7.582083333333332,,-55.42624999999999,58.429166666666674,9323.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-19,65.07416666666667,5.2924999999999995,8.06125,7.319166666666667,7.373333333333334,,-54.95416666666666,58.60375,10763.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-20,78.2975,16.23,28.38916666666667,25.565416666666664,25.636666666666667,,-57.470416666666665,59.92750000000001,12203.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-21,91.48416666666667,1.9787499999999998,3.181249999999999,2.7862499999999994,2.7870833333333334,,-57.307916666666664,61.77708333333334,13643.001250000001,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-22,92.05333333333334,5.161666666666666,8.460416666666667,7.771250000000001,7.812083333333335,,-58.684999999999995,64.94625,15083.014166666666,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-23,89.89333333333333,8.064166666666667,12.884583333333332,11.759583333333333,11.764166666666666,,-58.01208333333332,62.420416666666675,16523.02875,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-24,91.50541666666668,8.570416666666668,13.344583333333333,12.255833333333333,12.2575,,-58.11791666666667,64.59291666666667,17963.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-25,96.62041666666666,5.401666666666667,11.881666666666666,10.037916666666666,10.1175,,-57.98458333333334,66.82541666666667,19403.037083333333,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-26,97.02499999999999,1.7979166666666668,3.804166666666666,3.06,3.0745833333333334,,-58.379583333333336,66.7725,20843.012916666667,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-27,99.66916666666667,1.6545833333333333,5.619999999999998,3.745416666666667,3.745416666666667,,-56.50124999999999,62.54,22283.025833333333,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-28,99.99874999999999,2.157083333333333,5.502083333333334,4.033333333333333,4.033333333333333,,-56.952499999999986,62.68208333333333,23723.041666666668,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-29,89.31291666666668,2.7300000000000004,8.148333333333335,5.7250000000000005,5.7250000000000005,,-57.45041666666668,62.550000000000004,25162.995833333334,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-30,95.51250000000003,2.3520833333333333,5.694583333333334,4.316249999999998,4.316249999999998,,-57.27333333333332,64.47666666666667,26603.00125,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-01-31,88.34541666666667,7.663749999999999,13.656666666666666,11.823750000000002,11.990416666666668,,-57.42083333333334,65.70541666666666,28043.038749999996,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-01,83.76166666666667,28.485000000000003,42.685,35.33875,40.20791666666667,,-58.30208333333332,66.83916666666669,29483.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-02,79.0975,3.0204166666666663,5.784166666666667,4.748333333333334,4.750416666666667,,-56.87291666666666,63.36375,29300.755416666667,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-03,45.23083333333333,0.24749999999999997,0.7933333333333334,0.5270833333333335,0.5299999999999999,,-55.709166666666654,56.66875000000001,794.9066666666668,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-04,23.474999999999998,0.33208333333333334,0.7570833333333334,0.5795833333333333,0.5795833333333333,,-56.07583333333334,59.16916666666666,2235.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-05,57.76083333333332,4.733333333333333,7.538333333333333,6.610416666666667,6.612500000000001,,-56.10958333333334,60.18291666666665,3675.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-06,79.3975,10.369583333333333,16.329583333333332,14.151666666666664,14.472083333333332,,-56.41833333333332,63.55583333333334,5115.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-07,76.46416666666666,11.447499999999998,17.78125,14.919166666666667,16.22083333333333,,-57.09041666666668,64.85000000000001,6555.048750000001,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-08,83.44833333333334,2.495,6.392500000000001,4.667500000000001,4.667500000000001,,-56.74,63.666666666666664,7995.012083333334,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-09,43.048750000000005,1.7412499999999993,3.816666666666667,2.9854166666666653,2.9854166666666653,,-56.691250000000004,63.04333333333333,9435.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-10,22.274583333333336,0.7433333333333333,1.4020833333333336,1.1870833333333335,1.1883333333333335,,-56.81041666666667,68.56583333333332,10874.958333333334,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-11,37.469166666666666,2.205833333333333,4.213333333333333,3.4529166666666686,3.4529166666666686,,-56.66249999999999,68.41124999999998,12314.958333333334,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-12,54.67666666666667,5.111250000000001,9.83416666666667,8.13625,8.13625,,-56.66958333333334,68.09416666666665,13755.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-13,88.03875000000001,2.5837499999999998,6.96125,4.958333333333332,4.958333333333332,,-55.64666666666667,61.625,15195.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-14,72.60375,2.8854166666666665,4.845416666666666,4.151666666666666,4.151666666666666,,-55.77416666666667,63.37666666666667,16635.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-15,80.19166666666668,4.960416666666667,9.503749999999998,7.837500000000001,7.837500000000001,,-56.376250000000006,64.80583333333333,18074.958333333332,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-16,72.02375,1.9679166666666668,4.877083333333334,3.6270833333333328,3.6287499999999997,,-56.85916666666666,65.07000000000001,19514.958333333332,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-17,76.72916666666667,4.430416666666667,8.848333333333333,7.581666666666666,7.584166666666666,,-56.97791666666665,66.72916666666667,20955.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-18,54.547083333333326,3.6787500000000004,7.201666666666667,5.978750000000001,5.978750000000001,,-57.46,67.18083333333334,22395.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-19,68.46041666666667,3.8079166666666673,7.640416666666667,6.124583333333334,6.128333333333334,,-57.67458333333334,65.31083333333333,23835.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-20,72.51083333333334,7.675416666666667,12.785000000000002,11.34875,11.354166666666666,,-57.07375000000001,66.66208333333334,25275.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-21,59.006249999999994,10.700000000000001,15.696666666666667,14.488749999999998,14.49,,-56.94749999999999,69.56583333333333,26715.038749999996,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-22,68.53125,7.508333333333334,14.309583333333334,11.95791666666667,11.960833333333335,,-57.26541666666666,68.12541666666668,28155.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-23,81.35708333333334,1.8158333333333332,5.245,3.65875,3.65875,,-56.91,63.995000000000005,29595.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-24,73.82791666666667,2.9145833333333333,6.457916666666665,5.1154166666666665,5.1154166666666665,,-56.163333333333334,67.62583333333332,31035.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-25,64.43833333333333,4.104583333333333,9.208333333333334,7.2004166666666665,7.205416666666667,,-56.66666666666668,69.28208333333332,32474.98041666667,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-26,45.36291666666668,5.152916666666667,9.01375,7.854583333333334,7.856666666666668,,-56.619166666666665,72.84333333333332,33915.041666666664,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-27,48.31708333333332,12.179166666666667,17.974999999999998,16.650833333333328,16.68333333333333,,-56.605416666666684,73.52333333333333,35355.03,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-28,60.12666666666667,11.863749999999998,17.34541666666667,15.8375,15.981250000000001,,-56.65416666666667,71.56291666666665,36795.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-02-29,78.94541666666666,2.682083333333333,6.631250000000001,4.871666666666665,4.871666666666665,,-56.22958333333333,64.33458333333333,38235.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-01,56.68625000000001,1.2666666666666668,3.72625,2.5658333333333334,2.566666666666667,,-52.0375,61.10125,8712.291666666666,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-02,18.636666666666667,0.7074999999999997,1.25125,1.0620833333333335,1.0620833333333335,,-51.187916666666666,69.63125000000001,1851.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-03,50.03333333333334,3.7899999999999996,9.392083333333332,7.095416666666668,7.116666666666667,,-51.45999999999999,74.00708333333334,3291.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-04,67.16083333333333,3.865,9.1275,6.865833333333334,6.865833333333334,,-51.57625000000001,72.26041666666666,4598.72,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-05,78.15499999999999,5.63,10.8775,9.006250000000001,9.006250000000001,,-51.55999999999998,66.71458333333332,755.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-06,89.22916666666667,1.3304166666666668,2.53,2.0500000000000003,2.0500000000000003,,-51.40458333333334,63.375,2195.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-07,93.47875,0.20916666666666664,0.8041666666666667,0.5704166666666667,0.5704166666666667,,-51.87041666666665,61.414583333333326,3635.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-08,75.71583333333335,2.1662500000000002,3.4979166666666663,3.130000000000001,3.130000000000001,,-51.89041666666665,61.78583333333332,5075.0,-122.42098399999998,37.744865000000004
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-09,57.01791666666666,2.04625,3.222083333333335,2.8745833333333324,2.875416666666666,,-50.809999999999995,68.04166666666667,6515.009999999999,-122.42098400000005,37.744865000000054
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-10,52.197083333333346,3.9124999999999996,5.554583333333334,5.132916666666666,5.134166666666665,,-50.751250000000006,70.39041666666667,7955.0,-122.42098400000005,37.744865000000054
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-11,47.96125,2.3641666666666667,3.6391666666666658,3.2458333333333336,3.246666666666666,,-51.084583333333335,74.71583333333335,9395.0,-122.42098400000005,37.744865000000054
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-12,74.06791666666668,5.551666666666663,10.428333333333333,8.836666666666668,8.836666666666668,,-50.89208333333334,69.56541666666668,10835.0,-122.42098400000005,37.744865000000054
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-13,76.25916666666664,4.389166666666665,10.987916666666669,8.289583333333331,8.289583333333331,,-50.94541666666668,68.09833333333334,12274.982499999998,-122.42098400000005,37.744865000000054
37.744865000000004,-122.420984,La Lengua Air Station Alpha ,outside ,2020-03-14,91.22541666666666,1.4075000000000004,3.821666666666667,2.7483333333333326,2.7483333333333326,,-52.10624999999998,61.59958333333335,13714.942499999997,-122.42098400000005,37.744865000000054
